categoria;imagen;marca;nombre;subcategoria
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40447961_1/width=240,height=240,quality=70,format=webp,fit=pad';'ALACENA';'Mayonesa 190 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41081332_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'SAL DE MESA X 1 KG';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10165141_1/width=240,height=240,quality=70,format=webp,fit=pad';'BADIA';'Ajo en Polvo 85.5 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41278375_1/width=240,height=240,quality=70,format=webp,fit=pad';'AJINOMIX';'Sazonador de arroz Deliarroz 6 unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40559401_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Paprika Molida 20 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40344726_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Vinagre de Vino Tinto 250 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42237956_1/width=240,height=240,quality=70,format=webp,fit=pad';'SIBARITA';'Sazonador 6 unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42757357_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'VINAGRE BLANCO X 1 L';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43409582_1/width=240,height=240,quality=70,format=webp,fit=pad';'CASA VERDE';'Crema De Rocoto Pouch 350 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43184221_1/width=240,height=240,quality=70,format=webp,fit=pad';'Sin marca';'Salsa De Soya Ligera Sin Aditivos Os 500 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40559405_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Tomillo 10 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41514732_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Culantro molido 190 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41458531_1/width=240,height=240,quality=70,format=webp,fit=pad';'MARINA';'Sal de mar para cocina de 1 kg';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41163299_1/width=240,height=240,quality=70,format=webp,fit=pad';'SIBARITA';'Salsa de Aji Amarillo';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41514731_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Pasta de Ají Panca 205 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40537400_1/width=240,height=240,quality=70,format=webp,fit=pad';'BADIA';'Sazón Completa 99.2 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/20128501_1/width=240,height=240,quality=70,format=webp,fit=pad';'AJINOMOTO';'Caldo de Gallina Doña Gusta 6 Unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42595082_1/width=240,height=240,quality=70,format=webp,fit=pad';'COSTENO';'Sazonador Pops Costeño de Mantequilla de 81 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40444389_1/width=240,height=240,quality=70,format=webp,fit=pad';'PIKI';'Ajo Molido 350 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41093854_1/width=240,height=240,quality=70,format=webp,fit=pad';'ALACENA';'Ketchup 380 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Comino molido 60 gr';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'MARINA';'Sal de mar de mesa Emsal de 1 kg';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'AJINOMOTO';'Caldo Sabor Carne Doña Gusta 6 Unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'DOÑA GUSTA';'Sazonador de Tocino - 6 unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Sin nombre';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Sin nombre';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Sin nombre';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'ALACENA';'Crema De Ají Tari 400 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Orégano molido 35 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Ajos en polvo de 50 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Perejil Cuatro Estaciones 10 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'HELLMANN'S';'Mayonesa Hellmanns Light Squeeze Envase 340 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Canela Entera 5 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'SIBARITA';'Orégano Pack 6 Unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Pimienta negra molida 60 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Sal de Maras Fina Orígenes Doypack 600 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'KIKKO';'Salsa De Soya Siyau Frasco x 500 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'AJINOMOTO';'Sazonador Frasco 100 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Vinagre de Vino Blanco 500 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Canela Molida Kariño 15 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'MAGGI';'Caldo sabor gallina - 25 unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'SIBARITA';'Pimienta 100% Pura 21.6 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'BADIA';'Ajo en polvo 297 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10165183_1/width=240,height=240,quality=70,format=webp,fit=pad';'BADIA';'Pimienta Negra Molida Frasco 56. 7 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43376546_1/width=240,height=240,quality=70,format=webp,fit=pad';'Sin marca';'Sazonador Ajinomix Pop Corn Mantequilla Caja x 6 Sobres';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40290157_1/width=240,height=240,quality=70,format=webp,fit=pad';'2 BANDERAS';'Aderezo para Pachamanca 300 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10164357_1/width=240,height=240,quality=70,format=webp,fit=pad';'AJINOMOTO';'Sazonador Bolsa 100 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41514730_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Ajos molidos 215 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935203_1/width=240,height=240,quality=70,format=webp,fit=pad';'Sin marca';'Clavo de Olor Entero Kariño 8 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40838697_1/width=240,height=240,quality=70,format=webp,fit=pad';'SIBARITA';'Hongos y Laurel 10 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43184228_1/width=240,height=240,quality=70,format=webp,fit=pad';'CASA VERDE';'Salsa Blanca Frasco 325 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40447961_1/width=240,height=240,quality=70,format=webp,fit=pad';'ALACENA';'Mayonesa 190 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41081332_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'SAL DE MESA X 1 KG';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10165141_1/width=240,height=240,quality=70,format=webp,fit=pad';'BADIA';'Ajo en Polvo 85.5 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41278375_1/width=240,height=240,quality=70,format=webp,fit=pad';'AJINOMIX';'Sazonador de arroz Deliarroz 6 unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40559401_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Paprika Molida 20 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40344726_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Vinagre de Vino Tinto 250 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42237956_1/width=240,height=240,quality=70,format=webp,fit=pad';'SIBARITA';'Sazonador 6 unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42757357_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'VINAGRE BLANCO X 1 L';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43409582_1/width=240,height=240,quality=70,format=webp,fit=pad';'CASA VERDE';'Crema De Rocoto Pouch 350 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43184221_1/width=240,height=240,quality=70,format=webp,fit=pad';'Sin marca';'Salsa De Soya Ligera Sin Aditivos Os 500 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40559405_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Tomillo 10 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41514732_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Culantro molido 190 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41458531_1/width=240,height=240,quality=70,format=webp,fit=pad';'MARINA';'Sal de mar para cocina de 1 kg';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41163299_1/width=240,height=240,quality=70,format=webp,fit=pad';'SIBARITA';'Salsa de Aji Amarillo';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41514731_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Pasta de Ají Panca 205 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40537400_1/width=240,height=240,quality=70,format=webp,fit=pad';'BADIA';'Sazón Completa 99.2 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/20128501_1/width=240,height=240,quality=70,format=webp,fit=pad';'AJINOMOTO';'Caldo de Gallina Doña Gusta 6 Unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42595082_1/width=240,height=240,quality=70,format=webp,fit=pad';'COSTENO';'Sazonador Pops Costeño de Mantequilla de 81 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40444389_1/width=240,height=240,quality=70,format=webp,fit=pad';'PIKI';'Ajo Molido 350 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41093854_1/width=240,height=240,quality=70,format=webp,fit=pad';'ALACENA';'Ketchup 380 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Comino molido 60 gr';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'MARINA';'Sal de mar de mesa Emsal de 1 kg';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'AJINOMOTO';'Caldo Sabor Carne Doña Gusta 6 Unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'DOÑA GUSTA';'Sazonador de Tocino - 6 unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Sin nombre';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Sin nombre';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Sin nombre';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'ALACENA';'Crema De Ají Tari 400 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Orégano molido 35 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Ajos en polvo de 50 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Perejil Cuatro Estaciones 10 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'HELLMANN'S';'Mayonesa Hellmanns Light Squeeze Envase 340 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Canela Entera 5 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'SIBARITA';'Orégano Pack 6 Unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Pimienta negra molida 60 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Sal de Maras Fina Orígenes Doypack 600 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'KIKKO';'Salsa De Soya Siyau Frasco x 500 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'AJINOMOTO';'Sazonador Frasco 100 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'TOTTUS';'Vinagre de Vino Blanco 500 mL';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'Sin marca';'Canela Molida Kariño 15 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'MAGGI';'Caldo sabor gallina - 25 unidades';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'SIBARITA';'Pimienta 100% Pura 21.6 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'Sin imagen src';'BADIA';'Ajo en polvo 297 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10165183_1/width=240,height=240,quality=70,format=webp,fit=pad';'BADIA';'Pimienta Negra Molida Frasco 56. 7 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43376546_1/width=240,height=240,quality=70,format=webp,fit=pad';'Sin marca';'Sazonador Ajinomix Pop Corn Mantequilla Caja x 6 Sobres';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40290157_1/width=240,height=240,quality=70,format=webp,fit=pad';'2 BANDERAS';'Aderezo para Pachamanca 300 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10164357_1/width=240,height=240,quality=70,format=webp,fit=pad';'AJINOMOTO';'Sazonador Bolsa 100 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41514730_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'Ajos molidos 215 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935203_1/width=240,height=240,quality=70,format=webp,fit=pad';'Sin marca';'Clavo de Olor Entero Kariño 8 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40838697_1/width=240,height=240,quality=70,format=webp,fit=pad';'SIBARITA';'Hongos y Laurel 10 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43184228_1/width=240,height=240,quality=70,format=webp,fit=pad';'CASA VERDE';'Salsa Blanca Frasco 325 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40447961_1/width=240,height=240,quality=70,format=webp,fit=pad';'ALACENA';'Mayonesa 190 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41081332_1/width=240,height=240,quality=70,format=webp,fit=pad';'TOTTUS';'SAL DE MESA X 1 KG';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10165141_1/width=240,height=240,quality=70,format=webp,fit=pad';'BADIA';'Ajo en Polvo 85.5 g';'Vinagres, aderezos y condimentos'
'Alimentos y bebidas - Despensa';'https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41278375_1/width=240,height=240,quality=70,format=webp,fit=pad';'AJINOMIX';'Sazonador de arroz Deliarroz 6 unidades';'Vinagres, aderezos y condimentos'
